"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Maine"	"23"	"2010"	"2010"	"Female"	"F"	12	678305	1.8 (Unreliable)
	"Maine"	"23"	"2010"	"2010"	"Male"	"M"	97	650056	14.9
	"Maine"	"23"	"2011"	"2011"	"Female"	"F"	22	677768	3.2
	"Maine"	"23"	"2011"	"2011"	"Male"	"M"	108	650463	16.6
	"Maine"	"23"	"2012"	"2012"	"Female"	"F"	15	678037	2.2 (Unreliable)
	"Maine"	"23"	"2012"	"2012"	"Male"	"M"	113	650858	17.4
	"Maine"	"23"	"2013"	"2013"	"Female"	"F"	21	677664	3.1
	"Maine"	"23"	"2013"	"2013"	"Male"	"M"	133	651412	20.4
	"Maine"	"23"	"2014"	"2014"	"Female"	"F"	16	678527	2.4 (Unreliable)
	"Maine"	"23"	"2014"	"2014"	"Male"	"M"	111	652192	17.0
	"Maine"	"23"	"2015"	"2015"	"Female"	"F"	19	678029	2.8 (Unreliable)
	"Maine"	"23"	"2015"	"2015"	"Male"	"M"	123	651424	18.9
	"Maine"	"23"	"2016"	"2016"	"Female"	"F"	11	678894	1.6 (Unreliable)
	"Maine"	"23"	"2016"	"2016"	"Male"	"M"	111	652585	17.0
	"Maryland"	"24"	"1999"	"1999"	"Female"	"F"	60	2716928	2.2
	"Maryland"	"24"	"1999"	"1999"	"Male"	"M"	583	2537581	23.0
	"Maryland"	"24"	"2000"	"2000"	"Female"	"F"	67	2738692	2.4
	"Maryland"	"24"	"2000"	"2000"	"Male"	"M"	537	2557794	21.0
	"Maryland"	"24"	"2001"	"2001"	"Female"	"F"	56	2779864	2.0
	"Maryland"	"24"	"2001"	"2001"	"Male"	"M"	542	2594827	20.9
	"Maryland"	"24"	"2002"	"2002"	"Female"	"F"	60	2815197	2.1
	"Maryland"	"24"	"2002"	"2002"	"Male"	"M"	547	2625192	20.8
	"Maryland"	"24"	"2003"	"2003"	"Female"	"F"	58	2843847	2.0
	"Maryland"	"24"	"2003"	"2003"	"Male"	"M"	582	2652422	21.9
	"Maryland"	"24"	"2004"	"2004"	"Female"	"F"	61	2870043	2.1
	"Maryland"	"24"	"2004"	"2004"	"Male"	"M"	587	2676892	21.9
	"Maryland"	"24"	"2005"	"2005"	"Female"	"F"	54	2891761	1.9
	"Maryland"	"24"	"2005"	"2005"	"Male"	"M"	593	2700618	22.0
	"Maryland"	"24"	"2006"	"2006"	"Female"	"F"	60	2907963	2.1
	"Maryland"	"24"	"2006"	"2006"	"Male"	"M"	600	2719404	22.1
	"Maryland"	"24"	"2007"	"2007"	"Female"	"F"	68	2920109	2.3
	"Maryland"	"24"	"2007"	"2007"	"Male"	"M"	595	2733299	21.8
	"Maryland"	"24"	"2008"	"2008"	"Female"	"F"	75	2935788	2.6
	"Maryland"	"24"	"2008"	"2008"	"Male"	"M"	570	2749177	20.7
	"Maryland"	"24"	"2009"	"2009"	"Female"	"F"	65	2960001	2.2
	"Maryland"	"24"	"2009"	"2009"	"Male"	"M"	507	2770387	18.3
	"Maryland"	"24"	"2010"	"2010"	"Female"	"F"	45	2981790	1.5
	"Maryland"	"24"	"2010"	"2010"	"Male"	"M"	487	2791762	17.4
	"Maryland"	"24"	"2011"	"2011"	"Female"	"F"	55	3015076	1.8
	"Maryland"	"24"	"2011"	"2011"	"Male"	"M"	467	2828527	16.5
	"Maryland"	"24"	"2012"	"2012"	"Female"	"F"	52	3036796	1.7
	"Maryland"	"24"	"2012"	"2012"	"Male"	"M"	519	2852855	18.2
	"Maryland"	"24"	"2013"	"2013"	"Female"	"F"	62	3057874	2.0
	"Maryland"	"24"	"2013"	"2013"	"Male"	"M"	502	2873255	17.5
	"Maryland"	"24"	"2014"	"2014"	"Female"	"F"	68	3077024	2.2
	"Maryland"	"24"	"2014"	"2014"	"Male"	"M"	461	2890271	16.0
	"Maryland"	"24"	"2015"	"2015"	"Female"	"F"	54	3091633	1.7
	"Maryland"	"24"	"2015"	"2015"	"Male"	"M"	642	2903350	22.1
	"Maryland"	"24"	"2016"	"2016"	"Female"	"F"	68	3101981	2.2
	"Maryland"	"24"	"2016"	"2016"	"Male"	"M"	622	2914466	21.3
	"Massachusetts"	"25"	"1999"	"1999"	"Female"	"F"	24	3274830	0.7
	"Massachusetts"	"25"	"1999"	"1999"	"Male"	"M"	169	3042515	5.6
	"Massachusetts"	"25"	"2000"	"2000"	"Female"	"F"	24	3290281	0.7
	"Massachusetts"	"25"	"2000"	"2000"	"Male"	"M"	151	3058816	4.9
	"Massachusetts"	"25"	"2001"	"2001"	"Male"	"M"	185	3085067	6.0
	"Massachusetts"	"25"	"2002"	"2002"	"Female"	"F"	11	3319436	0.3 (Unreliable)
	"Massachusetts"	"25"	"2002"	"2002"	"Male"	"M"	189	3097770	6.1
	"Massachusetts"	"25"	"2003"	"2003"	"Female"	"F"	22	3320817	0.7
	"Massachusetts"	"25"	"2003"	"2003"	"Male"	"M"	181	3101748	5.8
	"Massachusetts"	"25"	"2004"	"2004"	"Female"	"F"	13	3314634	0.4 (Unreliable)
	"Massachusetts"	"25"	"2004"	"2004"	"Male"	"M"	192	3097647	6.2
	"Massachusetts"	"25"	"2005"	"2005"	"Female"	"F"	22	3309010	0.7
	"Massachusetts"	"25"	"2005"	"2005"	"Male"	"M"	201	3094280	6.5
	"Massachusetts"	"25"	"2006"	"2006"	"Female"	"F"	22	3311185	0.7
	"Massachusetts"	"25"	"2006"	"2006"	"Male"	"M"	185	3098899	6.0
	"Massachusetts"	"25"	"2007"	"2007"	"Female"	"F"	24	3321653	0.7
	"Massachusetts"	"25"	"2007"	"2007"	"Male"	"M"	208	3109906	6.7
	"Massachusetts"	"25"	"2008"	"2008"	"Female"	"F"	16	3340730	0.5 (Unreliable)
	"Massachusetts"	"25"	"2008"	"2008"	"Male"	"M"	202	3128237	6.5
	"Massachusetts"	"25"	"2009"	"2009"	"Female"	"F"	23	3365859	0.7
	"Massachusetts"	"25"	"2009"	"2009"	"Male"	"M"	180	3151754	5.7
	"Massachusetts"	"25"	"2010"	"2010"	"Female"	"F"	26	3381001	0.8
	"Massachusetts"	"25"	"2010"	"2010"	"Male"	"M"	241	3166628	7.6
	"Massachusetts"	"25"	"2011"	"2011"	"Female"	"F"	23	3411221	0.7
	"Massachusetts"	"25"	"2011"	"2011"	"Male"	"M"	224	3200702	7.0
	"Massachusetts"	"25"	"2012"	"2012"	"Female"	"F"	26	3431949	0.8
	"Massachusetts"	"25"	"2012"	"2012"	"Male"	"M"	200	3226059	6.2
	"Massachusetts"	"25"	"2013"	"2013"	"Female"	"F"	18	3456311	0.5 (Unreliable)
	"Massachusetts"	"25"	"2013"	"2013"	"Male"	"M"	182	3250475	5.6
	"Massachusetts"	"25"	"2014"	"2014"	"Female"	"F"	28	3476879	0.8
	"Massachusetts"	"25"	"2014"	"2014"	"Male"	"M"	195	3273032	6.0
	"Massachusetts"	"25"	"2015"	"2015"	"Female"	"F"	22	3493764	0.6
	"Massachusetts"	"25"	"2015"	"2015"	"Male"	"M"	183	3290476	5.6
	"Massachusetts"	"25"	"2016"	"2016"	"Female"	"F"	14	3506128	0.4 (Unreliable)
	"Massachusetts"	"25"	"2016"	"2016"	"Male"	"M"	217	3305651	6.6
	"Michigan"	"26"	"1999"	"1999"	"Female"	"F"	139	5047770	2.8
	"Michigan"	"26"	"1999"	"1999"	"Male"	"M"	940	4849346	19.4
	"Michigan"	"26"	"2000"	"2000"	"Female"	"F"	161	5065349	3.2
	"Michigan"	"26"	"2000"	"2000"	"Male"	"M"	896	4873095	18.4
	"Michigan"	"26"	"2001"	"2001"	"Female"	"F"	123	5089289	2.4
	"Michigan"	"26"	"2001"	"2001"	"Male"	"M"	940	4901831	19.2
	"Michigan"	"26"	"2002"	"2002"	"Female"	"F"	136	5100171	2.7
	"Michigan"	"26"	"2002"	"2002"	"Male"	"M"	948	4915539	19.3
	"Michigan"	"26"	"2003"	"2003"	"Female"	"F"	129	5110521	2.5
	"Michigan"	"26"	"2003"	"2003"	"Male"	"M"	890	4930631	18.1
	"Michigan"	"26"	"2004"	"2004"	"Female"	"F"	136	5117929	2.7
	"Michigan"	"26"	"2004"	"2004"	"Male"	"M"	907	4937386	18.4
	"Michigan"	"26"	"2005"	"2005"	"Female"	"F"	124	5114320	2.4
	"Michigan"	"26"	"2005"	"2005"	"Male"	"M"	940	4936817	19.0
	"Michigan"	"26"	"2006"	"2006"	"Female"	"F"	135	5106621	2.6
	"Michigan"	"26"	"2006"	"2006"	"Male"	"M"	1016	4929460	20.6
	"Michigan"	"26"	"2007"	"2007"	"Female"	"F"	127	5091035	2.5
	"Michigan"	"26"	"2007"	"2007"	"Male"	"M"	957	4910249	19.5
	"Michigan"	"26"	"2008"	"2008"	"Female"	"F"	102	5065899	2.0
	"Michigan"	"26"	"2008"	"2008"	"Male"	"M"	974	4880990	20.0
	"Michigan"	"26"	"2009"	"2009"	"Female"	"F"	122	5044338	2.4
	"Michigan"	"26"	"2009"	"2009"	"Male"	"M"	966	4857253	19.9
	"Michigan"	"26"	"2010"	"2010"	"Female"	"F"	124	5035526	2.5
	"Michigan"	"26"	"2010"	"2010"	"Male"	"M"	941	4848114	19.4
	"Michigan"	"26"	"2011"	"2011"	"Female"	"F"	125	5030665	2.5
	"Michigan"	"26"	"2011"	"2011"	"Male"	"M"	1021	4845548	21.1
	"Michigan"	"26"	"2012"	"2012"	"Female"	"F"	136	5033075	2.7
	"Michigan"	"26"	"2012"	"2012"	"Male"	"M"	1078	4854163	22.2
	"Michigan"	"26"	"2013"	"2013"	"Female"	"F"	145	5036784	2.9
	"Michigan"	"26"	"2013"	"2013"	"Male"	"M"	1038	4862198	21.3
	"Michigan"	"26"	"2014"	"2014"	"Female"	"F"	139	5042843	2.8
	"Michigan"	"26"	"2014"	"2014"	"Male"	"M"	950	4872924	19.5
	"Michigan"	"26"	"2015"	"2015"	"Female"	"F"	139	5040958	2.8
	"Michigan"	"26"	"2015"	"2015"	"Male"	"M"	1015	4876757	20.8
	"Michigan"	"26"	"2016"	"2016"	"Female"	"F"	162	5043554	3.2
	"Michigan"	"26"	"2016"	"2016"	"Male"	"M"	1063	4884746	21.8
	"Minnesota"	"27"	"1999"	"1999"	"Female"	"F"	23	2462931	0.9
	"Minnesota"	"27"	"1999"	"1999"	"Male"	"M"	271	2410550	11.2
	"Minnesota"	"27"	"2000"	"2000"	"Female"	"F"	41	2483848	1.7
	"Minnesota"	"27"	"2000"	"2000"	"Male"	"M"	271	2435631	11.1
	"Minnesota"	"27"	"2001"	"2001"	"Female"	"F"	41	2514149	1.6
	"Minnesota"	"27"	"2001"	"2001"	"Male"	"M"	279	2468647	11.3
	"Minnesota"	"27"	"2002"	"2002"	"Female"	"F"	29	2531205	1.1
	"Minnesota"	"27"	"2002"	"2002"	"Male"	"M"	274	2487730	11.0
	"Minnesota"	"27"	"2003"	"2003"	"Female"	"F"	37	2546999	1.5
	"Minnesota"	"27"	"2003"	"2003"	"Male"	"M"	293	2506573	11.7
	"Minnesota"	"27"	"2004"	"2004"	"Female"	"F"	43	2564037	1.7
	"Minnesota"	"27"	"2004"	"2004"	"Male"	"M"	317	2523676	12.6
	"Minnesota"	"27"	"2005"	"2005"	"Female"	"F"	48	2579546	1.9
	"Minnesota"	"27"	"2005"	"2005"	"Male"	"M"	311	2540052	12.2
	"Minnesota"	"27"	"2006"	"2006"	"Female"	"F"	36	2600951	1.4
	"Minnesota"	"27"	"2006"	"2006"	"Male"	"M"	293	2562604	11.4
	"Minnesota"	"27"	"2007"	"2007"	"Female"	"F"	37	2622551	1.4
	"Minnesota"	"27"	"2007"	"2007"	"Male"	"M"	302	2584652	11.7
	"Minnesota"	"27"	"2008"	"2008"	"Female"	"F"	40	2642672	1.5
	"Minnesota"	"27"	"2008"	"2008"	"Male"	"M"	330	2604346	12.7
	"Minnesota"	"27"	"2009"	"2009"	"Female"	"F"	33	2659958	1.2
	"Minnesota"	"27"	"2009"	"2009"	"Male"	"M"	299	2621245	11.4
	"Minnesota"	"27"	"2010"	"2010"	"Female"	"F"	43	2671793	1.6
	"Minnesota"	"27"	"2010"	"2010"	"Male"	"M"	312	2632132	11.9
	"Minnesota"	"27"	"2011"	"2011"	"Female"	"F"	38	2692882	1.4
	"Minnesota"	"27"	"2011"	"2011"	"Male"	"M"	351	2655680	13.2
	"Minnesota"	"27"	"2012"	"2012"	"Female"	"F"	41	2707336	1.5
	"Minnesota"	"27"	"2012"	"2012"	"Male"	"M"	336	2672949	12.6
	"Minnesota"	"27"	"2013"	"2013"	"Female"	"F"	52	2725742	1.9
	"Minnesota"	"27"	"2013"	"2013"	"Male"	"M"	371	2692779	13.8
	"Minnesota"	"27"	"2014"	"2014"	"Female"	"F"	48	2741831	1.8
	"Minnesota"	"27"	"2014"	"2014"	"Male"	"M"	327	2711278	12.1
	"Minnesota"	"27"	"2015"	"2015"	"Female"	"F"	53	2754885	1.9
	"Minnesota"	"27"	"2015"	"2015"	"Male"	"M"	350	2727550	12.8
	"Minnesota"	"27"	"2016"	"2016"	"Female"	"F"	56	2772322	2.0
	"Minnesota"	"27"	"2016"	"2016"	"Male"	"M"	366	2747630	13.3
	"Mississippi"	"28"	"1999"	"1999"	"Female"	"F"	81	1464581	5.5
	"Mississippi"	"28"	"1999"	"1999"	"Male"	"M"	428	1363827	31.4
	"Mississippi"	"28"	"2000"	"2000"	"Female"	"F"	80	1471104	5.4
	"Mississippi"	"28"	"2000"	"2000"	"Male"	"M"	388	1373554	28.2
	"Mississippi"	"28"	"2001"	"2001"	"Female"	"F"	79	1473486	5.4
	"Mississippi"	"28"	"2001"	"2001"	"Male"	"M"	418	1379508	30.3
	"Mississippi"	"28"	"2002"	"2002"	"Female"	"F"	83	1475412	5.6
	"Mississippi"	"28"	"2002"	"2002"	"Male"	"M"	404	1383269	29.2
	"Mississippi"	"28"	"2003"	"2003"	"Female"	"F"	90	1479611	6.1
	"Mississippi"	"28"	"2003"	"2003"	"Male"	"M"	384	1388701	27.7
	"Mississippi"	"28"	"2004"	"2004"	"Female"	"F"	61	1490115	4.1
	"Mississippi"	"28"	"2004"	"2004"	"Male"	"M"	406	1398895	29.0
	"Mississippi"	"28"	"2005"	"2005"	"Female"	"F"	85	1497962	5.7
	"Mississippi"	"28"	"2005"	"2005"	"Male"	"M"	368	1407981	26.1
	"Mississippi"	"28"	"2006"	"2006"	"Female"	"F"	81	1496313	5.4
	"Mississippi"	"28"	"2006"	"2006"	"Male"	"M"	388	1408665	27.5
	"Mississippi"	"28"	"2007"	"2007"	"Female"	"F"	87	1507071	5.8
	"Mississippi"	"28"	"2007"	"2007"	"Male"	"M"	448	1421279	31.5
	"Mississippi"	"28"	"2008"	"2008"	"Female"	"F"	90	1516955	5.9
	"Mississippi"	"28"	"2008"	"2008"	"Male"	"M"	471	1430851	32.9
	"Mississippi"	"28"	"2009"	"2009"	"Female"	"F"	72	1522000	4.7
	"Mississippi"	"28"	"2009"	"2009"	"Male"	"M"	413	1436774	28.7
	"Mississippi"	"28"	"2010"	"2010"	"Female"	"F"	93	1526057	6.1
	"Mississippi"	"28"	"2010"	"2010"	"Male"	"M"	381	1441240	26.4
	"Mississippi"	"28"	"2011"	"2011"	"Female"	"F"	96	1530884	6.3
	"Mississippi"	"28"	"2011"	"2011"	"Male"	"M"	431	1447278	29.8
	"Mississippi"	"28"	"2012"	"2012"	"Female"	"F"	98	1534582	6.4
	"Mississippi"	"28"	"2012"	"2012"	"Male"	"M"	432	1450363	29.8
	"Mississippi"	"28"	"2013"	"2013"	"Female"	"F"	97	1537088	6.3
	"Mississippi"	"28"	"2013"	"2013"	"Male"	"M"	426	1453394	29.3
	"Mississippi"	"28"	"2014"	"2014"	"Female"	"F"	78	1539178	5.1
	"Mississippi"	"28"	"2014"	"2014"	"Male"	"M"	462	1453222	31.8
	"Mississippi"	"28"	"2015"	"2015"	"Female"	"F"	100	1539511	6.5
	"Mississippi"	"28"	"2015"	"2015"	"Male"	"M"	485	1449879	33.5
	"Mississippi"	"28"	"2016"	"2016"	"Female"	"F"	104	1539934	6.8
	"Mississippi"	"28"	"2016"	"2016"	"Male"	"M"	477	1448792	32.9
	"Missouri"	"29"	"1999"	"1999"	"Female"	"F"	96	2860166	3.4
	"Missouri"	"29"	"1999"	"1999"	"Male"	"M"	610	2701782	22.6
	"Missouri"	"29"	"2000"	"2000"	"Female"	"F"	113	2875034	3.9
	"Missouri"	"29"	"2000"	"2000"	"Male"	"M"	626	2720177	23.0
	"Missouri"	"29"	"2001"	"2001"	"Female"	"F"	89	2895476	3.1
	"Missouri"	"29"	"2001"	"2001"	"Male"	"M"	654	2745666	23.8
	"Missouri"	"29"	"2002"	"2002"	"Female"	"F"	90	2910476	3.1
	"Missouri"	"29"	"2002"	"2002"	"Male"	"M"	603	2764349	21.8
	"Missouri"	"29"	"2003"	"2003"	"Female"	"F"	84	2926556	2.9
	"Missouri"	"29"	"2003"	"2003"	"Male"	"M"	570	2782847	20.5
	"Missouri"	"29"	"2004"	"2004"	"Female"	"F"	106	2942685	3.6
	"Missouri"	"29"	"2004"	"2004"	"Male"	"M"	557	2805056	19.9
	"Missouri"	"29"	"2005"	"2005"	"Female"	"F"	87	2962870	2.9
	"Missouri"	"29"	"2005"	"2005"	"Male"	"M"	663	2827430	23.4
	"Missouri"	"29"	"2006"	"2006"	"Female"	"F"	106	2987563	3.5
	"Missouri"	"29"	"2006"	"2006"	"Male"	"M"	657	2855141	23.0
	"Missouri"	"29"	"2007"	"2007"	"Female"	"F"	105	3007493	3.5
	"Missouri"	"29"	"2007"	"2007"	"Male"	"M"	647	2880119	22.5
	"Missouri"	"29"	"2008"	"2008"	"Female"	"F"	117	3024837	3.9
	"Missouri"	"29"	"2008"	"2008"	"Male"	"M"	696	2899079	24.0
	"Missouri"	"29"	"2009"	"2009"	"Female"	"F"	119	3042021	3.9
	"Missouri"	"29"	"2009"	"2009"	"Male"	"M"	698	2919067	23.9
	"Missouri"	"29"	"2010"	"2010"	"Female"	"F"	94	3055450	3.1
	"Missouri"	"29"	"2010"	"2010"	"Male"	"M"	746	2933477	25.4
	"Missouri"	"29"	"2011"	"2011"	"Female"	"F"	127	3065043	4.1
	"Missouri"	"29"	"2011"	"2011"	"Male"	"M"	722	2945674	24.5
	"Missouri"	"29"	"2012"	"2012"	"Female"	"F"	120	3071700	3.9
	"Missouri"	"29"	"2012"	"2012"	"Male"	"M"	759	2953715	25.7
	"Missouri"	"29"	"2013"	"2013"	"Female"	"F"	123	3078782	4.0
	"Missouri"	"29"	"2013"	"2013"	"Male"	"M"	752	2963929	25.4
	"Missouri"	"29"	"2014"	"2014"	"Female"	"F"	133	3086943	4.3
	"Missouri"	"29"	"2014"	"2014"	"Male"	"M"	800	2973987	26.9
	"Missouri"	"29"	"2015"	"2015"	"Female"	"F"	155	3093650	5.0
	"Missouri"	"29"	"2015"	"2015"	"Male"	"M"	932	2982554	31.2
	"Missouri"	"29"	"2016"	"2016"	"Female"	"F"	180	3100965	5.8
	"Missouri"	"29"	"2016"	"2016"	"Male"	"M"	955	2992035	31.9
	"Montana"	"30"	"1999"	"1999"	"Female"	"F"	15	450543	3.3 (Unreliable)
	"Montana"	"30"	"1999"	"1999"	"Male"	"M"	108	446964	24.2
	"Montana"	"30"	"2000"	"2000"	"Female"	"F"	11	452715	2.4 (Unreliable)
	"Montana"	"30"	"2000"	"2000"	"Male"	"M"	121	449480	26.9
	"Montana"	"30"	"2001"	"2001"	"Female"	"F"	23	454683	5.1
	"Montana"	"30"	"2001"	"2001"	"Male"	"M"	136	452278	30.1
	"Montana"	"30"	"2002"	"2002"	"Female"	"F"	19	456712	4.2 (Unreliable)
	"Montana"	"30"	"2002"	"2002"	"Male"	"M"	113	454955	24.8
	"Montana"	"30"	"2003"	"2003"	"Female"	"F"	21	460116	4.6
	"Montana"	"30"	"2003"	"2003"	"Male"	"M"	124	459514	27.0
	"Montana"	"30"	"2004"	"2004"	"Female"	"F"	20	465000	4.3
	"Montana"	"30"	"2004"	"2004"	"Male"	"M"	105	465009	22.6
	"Montana"	"30"	"2005"	"2005"	"Female"	"F"	21	469780	4.5
	"Montana"	"30"	"2005"	"2005"	"Male"	"M"	137	470322	29.1
	"Montana"	"30"	"2006"	"2006"	"Male"	"M"	111	477351	23.3
	"Montana"	"30"	"2007"	"2007"	"Female"	"F"	18	480939	3.7 (Unreliable)
	"Montana"	"30"	"2007"	"2007"	"Male"	"M"	119	483767	24.6
	"Montana"	"30"	"2008"	"2008"	"Female"	"F"	31	486477	6.4
	"Montana"	"30"	"2008"	"2008"	"Male"	"M"	122	489938	24.9
	"Montana"	"30"	"2009"	"2009"	"Female"	"F"	20	490122	4.1
	"Montana"	"30"	"2009"	"2009"	"Male"	"M"	145	493860	29.4
	"Montana"	"30"	"2010"	"2010"	"Female"	"F"	27	492748	5.5
	"Montana"	"30"	"2010"	"2010"	"Male"	"M"	136	496667	27.4
	"Montana"	"30"	"2011"	"2011"	"Female"	"F"	29	497141	5.8
	"Montana"	"30"	"2011"	"2011"	"Male"	"M"	138	500680	27.6
	"Montana"	"30"	"2012"	"2012"	"Female"	"F"	24	500508	4.8
	"Montana"	"30"	"2012"	"2012"	"Male"	"M"	144	504688	28.5
	"Montana"	"30"	"2013"	"2013"	"Female"	"F"	30	504744	5.9
	"Montana"	"30"	"2013"	"2013"	"Male"	"M"	135	509570	26.5
	"Montana"	"30"	"2014"	"2014"	"Female"	"F"	22	508729	4.3
	"Montana"	"30"	"2014"	"2014"	"Male"	"M"	145	514138	28.2
	"Montana"	"30"	"2015"	"2015"	"Female"	"F"	37	512869	7.2
	"Montana"	"30"	"2015"	"2015"	"Male"	"M"	164	519204	31.6
	"Montana"	"30"	"2016"	"2016"	"Female"	"F"	31	517745	6.0
	"Montana"	"30"	"2016"	"2016"	"Male"	"M"	159	524775	30.3
	"Nebraska"	"31"	"1999"	"1999"	"Female"	"F"	20	865531	2.3
	"Nebraska"	"31"	"1999"	"1999"	"Male"	"M"	125	839233	14.9
	"Nebraska"	"31"	"2000"	"2000"	"Female"	"F"	28	867912	3.2
	"Nebraska"	"31"	"2000"	"2000"	"Male"	"M"	138	843351	16.4
	"Nebraska"	"31"	"2001"	"2001"	"Female"	"F"	14	871208	1.6 (Unreliable)
	"Nebraska"	"31"	"2001"	"2001"	"Male"	"M"	123	848628	14.5
	"Nebraska"	"31"	"2002"	"2002"	"Female"	"F"	18	874803	2.1 (Unreliable)
	"Nebraska"	"31"	"2002"	"2002"	"Male"	"M"	121	853489	14.2
	"Nebraska"	"31"	"2003"	"2003"	"Female"	"F"	15	879362	1.7 (Unreliable)
	"Nebraska"	"31"	"2003"	"2003"	"Male"	"M"	115	859281	13.4
	"Nebraska"	"31"	"2004"	"2004"	"Female"	"F"	12	883984	1.4 (Unreliable)
	"Nebraska"	"31"	"2004"	"2004"	"Male"	"M"	105	865386	12.1
	"Nebraska"	"31"	"2005"	"2005"	"Female"	"F"	15	889468	1.7 (Unreliable)
	"Nebraska"	"31"	"2005"	"2005"	"Male"	"M"	118	872029	13.5
	"Nebraska"	"31"	"2006"	"2006"	"Female"	"F"	14	894687	1.6 (Unreliable)
	"Nebraska"	"31"	"2006"	"2006"	"Male"	"M"	126	878006	14.4
	"Nebraska"	"31"	"2007"	"2007"	"Female"	"F"	23	900106	2.6
	"Nebraska"	"31"	"2007"	"2007"	"Male"	"M"	116	883334	13.1
	"Nebraska"	"31"	"2008"	"2008"	"Female"	"F"	14	905814	1.5 (Unreliable)
	"Nebraska"	"31"	"2008"	"2008"	"Male"	"M"	135	890564	15.2
	"Nebraska"	"31"	"2009"	"2009"	"Female"	"F"	16	913619	1.8 (Unreliable)
	"Nebraska"	"31"	"2009"	"2009"	"Male"	"M"	115	899064	12.8
	"Nebraska"	"31"	"2010"	"2010"	"Female"	"F"	17	920045	1.8 (Unreliable)
	"Nebraska"	"31"	"2010"	"2010"	"Male"	"M"	135	906296	14.9
	"Nebraska"	"31"	"2011"	"2011"	"Female"	"F"	20	927325	2.2
	"Nebraska"	"31"	"2011"	"2011"	"Male"	"M"	141	914958	15.4
	"Nebraska"	"31"	"2012"	"2012"	"Female"	"F"	10	933367	1.1 (Unreliable)
	"Nebraska"	"31"	"2012"	"2012"	"Male"	"M"	157	922358	17.0
	"Nebraska"	"31"	"2013"	"2013"	"Female"	"F"	18	938758	1.9 (Unreliable)
	"Nebraska"	"31"	"2013"	"2013"	"Male"	"M"	149	929801	16.0
	"Nebraska"	"31"	"2014"	"2014"	"Female"	"F"	14	944599	1.5 (Unreliable)
	"Nebraska"	"31"	"2014"	"2014"	"Male"	"M"	164	936546	17.5
	"Nebraska"	"31"	"2015"	"2015"	"Female"	"F"	19	950376	2.0 (Unreliable)
	"Nebraska"	"31"	"2015"	"2015"	"Male"	"M"	149	943389	15.8
	"Nebraska"	"31"	"2016"	"2016"	"Female"	"F"	18	956445	1.9 (Unreliable)
	"Nebraska"	"31"	"2016"	"2016"	"Male"	"M"	146	950671	15.4
	"Nevada"	"32"	"1999"	"1999"	"Female"	"F"	54	949422	5.7
	"Nevada"	"32"	"1999"	"1999"	"Male"	"M"	313	985296	31.8
	"Nevada"	"32"	"2000"	"2000"	"Female"	"F"	43	980206	4.4
	"Nevada"	"32"	"2000"	"2000"	"Male"	"M"	297	1018051	29.2
	"Nevada"	"32"	"2001"	"2001"	"Female"	"F"	55	1030850	5.3
	"Nevada"	"32"	"2001"	"2001"	"Male"	"M"	279	1067549	26.1
	"Nevada"	"32"	"2002"	"2002"	"Female"	"F"	54	1069764	5.0
	"Nevada"	"32"	"2002"	"2002"	"Male"	"M"	310	1104027	28.1
	"Nevada"	"32"	"2003"	"2003"	"Female"	"F"	59	1108135	5.3
	"Nevada"	"32"	"2003"	"2003"	"Male"	"M"	309	1140715	27.1
	"Nevada"	"32"	"2004"	"2004"	"Female"	"F"	54	1156586	4.7
	"Nevada"	"32"	"2004"	"2004"	"Male"	"M"	328	1189636	27.6
	"Nevada"	"32"	"2005"	"2005"	"Female"	"F"	54	1198846	4.5
	"Nevada"	"32"	"2005"	"2005"	"Male"	"M"	329	1233297	26.7
	"Nevada"	"32"	"2006"	"2006"	"Female"	"F"	57	1243993	4.6
	"Nevada"	"32"	"2006"	"2006"	"Male"	"M"	336	1278665	26.3
	"Nevada"	"32"	"2007"	"2007"	"Female"	"F"	71	1284052	5.5
	"Nevada"	"32"	"2007"	"2007"	"Male"	"M"	339	1317020	25.7
	"Nevada"	"32"	"2008"	"2008"	"Female"	"F"	61	1310601	4.7
	"Nevada"	"32"	"2008"	"2008"	"Male"	"M"	339	1343029	25.2
	"Nevada"	"32"	"2009"	"2009"	"Female"	"F"	58	1327618	4.4
	"Nevada"	"32"	"2009"	"2009"	"Male"	"M"	344	1357047	25.3
	"Nevada"	"32"	"2010"	"2010"	"Female"	"F"	60	1336935	4.5
	"Nevada"	"32"	"2010"	"2010"	"Male"	"M"	325	1363616	23.8
	"Nevada"	"32"	"2011"	"2011"	"Female"	"F"	54	1347717	4.0
	"Nevada"	"32"	"2011"	"2011"	"Male"	"M"	310	1370662	22.6
	"Nevada"	"32"	"2012"	"2012"	"Female"	"F"	71	1365943	5.2
	"Nevada"	"32"	"2012"	"2012"	"Male"	"M"	283	1386622	20.4
	"Nevada"	"32"	"2013"	"2013"	"Female"	"F"	66	1384611	4.8
	"Nevada"	"32"	"2013"	"2013"	"Male"	"M"	325	1401853	23.2
	"Nevada"	"32"	"2014"	"2014"	"Female"	"F"	70	1409276	5.0
	"Nevada"	"32"	"2014"	"2014"	"Male"	"M"	351	1423737	24.7
	"Nevada"	"32"	"2015"	"2015"	"Female"	"F"	91	1436336	6.3
